"Day","Line Item Id","Publisher Account Id","Advertiser Account Id","Publisher Account Name","Advertiser Account Name","Line Item Name","Line Item Type","Connatix Demand Revenue","Publisher Total Revenue ($)","Publisher Demand Revenue"
"25-DEC-2023","93f08104-b2f4-4e44-8626-653f84bc4b11","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Rise Line Item","Prebid.js",0.00,1.15,1.15
"25-DEC-2023","94eaa037-b9d1-4fef-babc-98e9c6142da8","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Pubmatic Line item","Prebid.js",0.00,0.59,0.59
"25-DEC-2023","bbfb128a-c402-4025-8f5e-e6f718d510c6","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Pulsepoint - Stilt - Line Item","Prebid.js",0.00,0.17,0.17
"25-DEC-2023","c0497400-1f86-4499-89ae-f1e62928aa59","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","UAM_USD [easiereats, commandcooking, cookingprofessionally, heartlandcooking,Golaurens,THC,Stilt]","Amazon TAM",0.00,21.69,21.69
"25-DEC-2023","d619e4a5-a6eb-4557-930a-3e701202d33d","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Unruly Line Item","Prebid.js",0.00,1.40,1.40
"25-DEC-2023","fab741b6-4b25-42db-90e8-7d6e5a1e6ce6","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Smartadserver - Line item - Stilt","Prebid.js",0.00,0.32,0.32
"26-DEC-2023","0430631e-4f31-433a-b14b-6de70bf6a83b","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Smartadserver - Line item - CC","Prebid.js",0.00,0.92,0.92
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","06780929-46aa-4a1a-ad58-649aed9daf67","Automatad AdServing","Crimtan UK","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.00,0.00,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","06b38f96-5482-472c-9bd6-51fa334dad3b","Automatad AdServing","LoopMe S2S","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.09,0.09,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","1626e1a3-9252-458b-ba63-31f547d4c01b","Automatad AdServing","Media.Net","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",33.21,33.21,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","1d73d9ef-fa29-4c16-bad5-82002c247b60","Automatad AdServing","AdX CS","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",195.71,195.71,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","212d0ea7-6b84-42a4-9ce4-f9b7f95f955e","Automatad AdServing","EngageYa Turkey","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.04,0.04,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","28b62037-651a-4add-843c-a3b64d00cba1","Automatad AdServing","Basis Technologies","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",2.39,2.39,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","2e8d5d91-b6d1-4a60-b4ac-ca086b83edbc","Automatad AdServing","OpenX CS","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",2.49,2.49,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","2f4fcc3e-4203-4d73-a49e-993731cb1613","Automatad AdServing","FreeWheel CS","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.02,0.02,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","31761ea9-e3ba-402e-a5bd-5c0619d7bcc3","Automatad AdServing","Beeswax","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",67.94,67.94,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","3bf9c127-a7a5-48d2-b67c-94c65b64530c","Automatad AdServing","Index Exchange S2S","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.73,0.73,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","77451326-920e-4640-8c1c-63875241369a","Automatad AdServing","Crimtan US","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.00,0.00,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","8417fa89-d46f-4f3e-8db0-29f8700d8dea","Automatad AdServing","Xandr","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.00,0.00,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","89bd1676-710b-4cdb-88c5-baf2f2a1d5a1","Automatad AdServing","Sovrn","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.00,0.00,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","89e32709-56d8-43c0-a0d9-83dd96d75ee3","Automatad AdServing","IQ Zone","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.00,0.00,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","8e56423e-1e51-4902-8165-2c927f9c3c11","Automatad AdServing","PulsePoint","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.05,0.05,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","93afe1a6-294f-483a-8297-6171a7737d0d","Automatad AdServing","Magnite APAC","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.73,0.73,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","93c863ee-e92c-4521-85d2-96f6ab7e7ce4","Automatad AdServing","OpenX S2S","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",21.49,21.49,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","985776d3-48c2-4174-8267-0e6b21225fe5","Automatad AdServing","FreeWheel S2S","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.09,0.09,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","a03351c9-e53f-4bdb-9b75-4b2b97755a5d","Automatad AdServing","Google DV360","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",169.07,169.07,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","ad564d7e-fd39-4051-99b0-9f6828c62c28","Automatad AdServing","Rise","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",11.93,11.93,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","b36d87b7-da1e-44ac-aa75-1ea476277c8b","Automatad AdServing","Amazon DSP","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.47,0.47,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","b37d0415-8161-48e1-90c7-43e1ced224ac","Automatad AdServing","Colossus","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.01,0.01,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","bd9388dd-a234-48a6-a5f0-61f39021b8af","Automatad AdServing","Pubmatic EMEA","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.57,0.57,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","cb11cf94-0123-49ee-bbf9-2d1a01b24b8d","Automatad AdServing","USA_Today_Adv","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.30,0.30,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","cd16c023-4ff8-4aaf-a7ff-65e97be4108f","Automatad AdServing","PubMatic S2S","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",34.40,34.40,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","d45c0310-d2ca-4658-b31c-eadc04afaf21","Automatad AdServing","Magnite","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",43.37,43.37,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","d573a9d2-eb39-4eeb-8a45-dffdb976af91","Automatad AdServing","Viant","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.79,0.79,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","d9c65afb-b366-41bb-8594-8c17b5007dfc","Automatad AdServing","33Across","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.60,0.60,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","ec628ce0-a04e-47ae-8e82-1e42ba30ee81","Automatad AdServing","diDNA","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.01,0.01,0.00
"26-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","f67db0ec-790f-4be7-b9c5-5865ff0522d5","Automatad AdServing","Amobee","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.04,0.04,0.00
"26-DEC-2023","13f2fe5b-215b-487b-98f7-b47594903d24","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Media.net - Line item","Prebid.js",0.00,2.31,2.31
"26-DEC-2023","1cae8441-6349-478e-a6d5-f4d9b106b9a7","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Sharethrough - Line item","Prebid.js",0.00,0.55,0.55
"26-DEC-2023","2d0e6476-1fb3-4e2b-84f6-1bef13e9dee7","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Xandr - CC - Line Item","Prebid.js",0.00,0.19,0.19
"26-DEC-2023","2f5615ce-cf72-4816-a930-af8a75b6af92","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","OpenX - Stilt - Line Item","Prebid.js",0.00,2.09,2.09
"26-DEC-2023","2ffd86e6-18f9-44cc-a62a-f757ba0810e2","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","OpenX - CC - Line Item","Prebid.js",0.00,3.41,3.41
"26-DEC-2023","46978c48-c1f3-441a-8e34-312884e01acf","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Default_CommandCooking_Mobile_Atd_AdX_video","Third Party",0.00,11.17,11.17
"26-DEC-2023","6ae35362-dd2c-49b8-9995-441f7ae7958b","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Media.net - S2S - Line Item","SSB",0.00,31.86,31.86
"26-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","06b38f96-5482-472c-9bd6-51fa334dad3b","Automatad AdServing","LoopMe S2S","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",0.01,0.01,0.00
"26-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","1626e1a3-9252-458b-ba63-31f547d4c01b","Automatad AdServing","Media.Net","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",0.02,0.02,0.00
"26-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","28b62037-651a-4add-843c-a3b64d00cba1","Automatad AdServing","Basis Technologies","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",0.01,0.01,0.00
"26-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","2e8d5d91-b6d1-4a60-b4ac-ca086b83edbc","Automatad AdServing","OpenX CS","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",0.01,0.01,0.00
"26-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","31761ea9-e3ba-402e-a5bd-5c0619d7bcc3","Automatad AdServing","Beeswax","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",0.12,0.12,0.00
"26-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","93c863ee-e92c-4521-85d2-96f6ab7e7ce4","Automatad AdServing","OpenX S2S","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",0.05,0.05,0.00
"26-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","985776d3-48c2-4174-8267-0e6b21225fe5","Automatad AdServing","FreeWheel S2S","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",0.00,0.00,0.00
"26-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","a03351c9-e53f-4bdb-9b75-4b2b97755a5d","Automatad AdServing","Google DV360","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",1.82,1.82,0.00
"26-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","ad564d7e-fd39-4051-99b0-9f6828c62c28","Automatad AdServing","Rise","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",0.02,0.02,0.00
"26-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","b36d87b7-da1e-44ac-aa75-1ea476277c8b","Automatad AdServing","Amazon DSP","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",0.01,0.01,0.00
"26-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","b37d0415-8161-48e1-90c7-43e1ced224ac","Automatad AdServing","Colossus","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",0.00,0.00,0.00
"26-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","cd16c023-4ff8-4aaf-a7ff-65e97be4108f","Automatad AdServing","PubMatic S2S","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",0.06,0.06,0.00
"26-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","d45c0310-d2ca-4658-b31c-eadc04afaf21","Automatad AdServing","Magnite","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",0.00,0.00,0.00
"26-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","d573a9d2-eb39-4eeb-8a45-dffdb976af91","Automatad AdServing","Viant","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",0.01,0.01,0.00
"26-DEC-2023","7396d107-1518-4012-ade6-bfca95a3cb53","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","GoLaurens_ATD IND_Atd_AdX-IN_video","Third Party",0.00,1.88,1.88
"26-DEC-2023","8fbb68d1-598b-445e-9db5-d07c679934af","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Xandr - Stilt - Line Item","Prebid.js",0.00,0.17,0.17
"26-DEC-2023","911ccefe-e71a-4dac-a65b-2619474c4f88","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Pulsepoint - CC - Line Item","Prebid.js",0.00,0.24,0.24
"26-DEC-2023","92f66730-3f21-4eb4-a33a-5eb690bc75d8","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Conversant - CC - Line item","Prebid.js",0.00,1.12,1.12
"26-DEC-2023","93f08104-b2f4-4e44-8626-653f84bc4b11","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Rise Line Item","Prebid.js",0.00,1.03,1.03
"26-DEC-2023","94eaa037-b9d1-4fef-babc-98e9c6142da8","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Pubmatic Line item","Prebid.js",0.00,1.21,1.21
"26-DEC-2023","bbfb128a-c402-4025-8f5e-e6f718d510c6","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Pulsepoint - Stilt - Line Item","Prebid.js",0.00,0.22,0.22
"26-DEC-2023","c0497400-1f86-4499-89ae-f1e62928aa59","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","UAM_USD [easiereats, commandcooking, cookingprofessionally, heartlandcooking,Golaurens,THC,Stilt]","Amazon TAM",0.00,29.15,29.15
"26-DEC-2023","d619e4a5-a6eb-4557-930a-3e701202d33d","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Unruly Line Item","Prebid.js",0.00,2.66,2.66
"26-DEC-2023","fab741b6-4b25-42db-90e8-7d6e5a1e6ce6","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Smartadserver - Line item - Stilt","Prebid.js",0.00,0.66,0.66
"27-DEC-2023","0430631e-4f31-433a-b14b-6de70bf6a83b","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Smartadserver - Line item - CC","Prebid.js",0.00,0.89,0.89
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","06780929-46aa-4a1a-ad58-649aed9daf67","Automatad AdServing","Crimtan UK","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.00,0.00,0.00
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","06b38f96-5482-472c-9bd6-51fa334dad3b","Automatad AdServing","LoopMe S2S","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.23,0.23,0.00
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","1626e1a3-9252-458b-ba63-31f547d4c01b","Automatad AdServing","Media.Net","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",23.44,23.44,0.00
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","1d73d9ef-fa29-4c16-bad5-82002c247b60","Automatad AdServing","AdX CS","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",230.24,230.24,0.00
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","28b62037-651a-4add-843c-a3b64d00cba1","Automatad AdServing","Basis Technologies","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",1.72,1.72,0.00
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","2e8d5d91-b6d1-4a60-b4ac-ca086b83edbc","Automatad AdServing","OpenX CS","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",3.85,3.85,0.00
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","2f4fcc3e-4203-4d73-a49e-993731cb1613","Automatad AdServing","FreeWheel CS","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.10,0.10,0.00
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","31761ea9-e3ba-402e-a5bd-5c0619d7bcc3","Automatad AdServing","Beeswax","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",60.55,60.55,0.00
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","3bf9c127-a7a5-48d2-b67c-94c65b64530c","Automatad AdServing","Index Exchange S2S","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.53,0.53,0.00
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","629cee62-48ca-439d-86ab-e9f00f955d80","Automatad AdServing","Reset Digital","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.00,0.00,0.00
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","89bd1676-710b-4cdb-88c5-baf2f2a1d5a1","Automatad AdServing","Sovrn","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.00,0.00,0.00
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","89e32709-56d8-43c0-a0d9-83dd96d75ee3","Automatad AdServing","IQ Zone","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.01,0.01,0.00
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","8e56423e-1e51-4902-8165-2c927f9c3c11","Automatad AdServing","PulsePoint","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.10,0.10,0.00
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","93afe1a6-294f-483a-8297-6171a7737d0d","Automatad AdServing","Magnite APAC","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",1.63,1.63,0.00
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","93c863ee-e92c-4521-85d2-96f6ab7e7ce4","Automatad AdServing","OpenX S2S","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",24.10,24.10,0.00
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","985776d3-48c2-4174-8267-0e6b21225fe5","Automatad AdServing","FreeWheel S2S","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.08,0.08,0.00
"27-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","a03351c9-e53f-4bdb-9b75-4b2b97755a5d","Automatad AdServing","Google DV360","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",157.49,157.49,0.00
